Автор,Оценка,Продавец,Фото,Лайки,Дизлайки,Реакции,Рейтинг,Текст,Час,День,Месяц,Год,Наличие эмодзи,Количество_!,Длина_Текста,sentiment_anger,sentiment_enthusiasm,sentiment_fear,sentiment_happiness,sentiment_neutral,sentiment_sadness,skip,positive,negative,neutral,speech
1,5,1,0,0,0,0,0,цена нет Отличный комплект! Матрас удобный! Одеяло и подушки мягкие и воздушные,5,21,5,2024,0,2,1,False,False,False,True,False,False,0.15,0.88,0.04,0.06,0.0
0,5,1,0,0,0,0,0,"недорого, качество хорошее. вторая сторона матраса не используется рекомендую",18,15,6,2024,0,0,1,False,False,False,True,False,False,0.01,0.75,0.22,0.26,0.0
1,5,1,0,0,0,0,0,По размеру подходит вместо старого матраса Подушка очень мягкая Мама довольна,5,28,5,2023,0,0,1,False,False,False,True,False,False,0.02,0.41,0.29,0.09,0.01
0,5,1,0,0,0,0,0,Удобный ортопедический матрас. Нет. Доставка в срок. Подушка и одеяло отличные.,20,20,5,2023,0,0,1,False,False,False,False,True,False,0.09,0.14,0.25,0.29,0.01
1,5,1,0,3,0,3,3,"  Приятно удивлён качеством, чехол у матраса снимается, одеяло вообще классное, подушки мягкие очень",17,21,3,2023,0,0,2,False,False,False,True,False,False,0.09,0.52,0.12,0.15,0.0
1,5,1,0,0,0,0,0,"Прекрасныы нпбор и со скидкой отличной.  Все устроило, доставиди в срок. Качество хорошее.",18,1,3,2024,0,0,1,False,False,False,True,False,False,0.02,0.0,0.79,0.83,0.01
1,4,1,0,4,1,5,3,"супер матрас сплю как младенец подушки подушки мега мягкая, спать не возможно",12,30,3,2023,0,0,1,False,False,False,False,True,False,0.01,0.94,0.16,0.01,0.02
1,5,1,0,0,0,0,0,"очень удобный не нашла качество порадовало,средней жёсткости, мне комфортно.",13,15,4,2024,0,0,1,False,False,False,True,False,False,0.06,0.15,0.07,0.27,0.0
1,5,1,0,0,0,0,0,"пришло комплектом, хорошо упакован пока не обнарудил быстрая доставка в срок",17,9,11,2023,0,0,1,False,False,False,False,True,False,0.05,0.61,0.05,0.19,0.0
1,5,1,0,0,0,0,0,"хорошие матрасы нету очень хорошие матрасы,в комплекте с подушкой и одеялом.",11,5,6,2024,0,0,1,False,False,False,True,False,False,0.1,0.45,0.4,0.03,0.03
0,5,1,0,0,0,0,0,Очень удобные Нет Муж и я очень доволны рекомендую тем более с такой скидкой,21,23,6,2023,0,0,1,False,False,False,True,False,False,0.05,0.1,0.45,0.27,0.0
1,5,1,0,0,0,0,0,"Очень хороший комплект Нет Быстрая доставка, комплект клёвый, дети довольны",8,17,6,2024,0,0,1,False,False,False,True,False,False,0.01,0.35,0.16,0.44,0.0
1,3,1,0,0,0,0,0,"Цена  Обычный матрас, качество соответствует цене. Не надейтесь на нём комфортно спать",10,25,2,2024,0,0,1,False,False,False,False,True,False,0.06,0.86,0.03,0.08,0.0
1,5,1,0,0,0,0,0,"в комплекте одеяло и две подушки не нашел Матрас понравился,дочка довольна!",7,10,9,2023,0,1,1,False,False,False,True,False,False,0.08,0.33,0.14,0.19,0.0
1,5,1,0,0,0,0,0,"Я в восторге Односторонний, но в описании это указано Комплект просто супер",20,30,6,2023,0,0,1,False,False,False,True,False,False,0.33,0.3,0.19,0.05,0.0
0,5,1,0,0,0,0,0,Очень быстрая доставка. Пока не выявили За такие деньги очень хороший товар,14,7,1,2024,0,0,1,False,False,False,False,True,False,0.06,0.5,0.14,0.1,0.06
1,5,1,0,0,0,0,0,Качество изготовления Нет Предыдущий такой чаник прослужил 7 лет на работе,11,9,6,2024,0,0,1,False,False,False,False,True,False,0.03,0.78,0.36,0.08,0.0
0,5,1,0,0,0,0,0,"цена,качество матраса качество одеяла и подушки среднее выгодный комплект",18,7,9,2023,0,0,1,False,False,False,False,True,False,0.03,0.29,0.17,0.26,0.01
1,4,1,0,0,0,0,0,комфортно спать совсем не ортопедический матрас не ортопедический матрас,19,3,6,2024,0,0,1,False,False,False,False,True,False,0.15,0.65,0.33,0.04,0.0
1,5,1,0,0,0,0,0,"Очень хороший матрас Нет Комплект очень хорош, спим уже месяц всё идеально",19,22,4,2024,0,0,1,False,False,False,True,False,False,0.03,0.88,0.06,0.02,0.0
0,5,1,0,0,0,0,0, пака не выявлено матрас хороший. заменила на всех кроватях на этот матрас рекомендую,19,25,5,2024,0,0,1,False,False,False,False,True,False,0.04,0.39,0.15,0.23,0.0
0,5,1,0,0,0,0,0,"цена качество не нашел очень понравился матрас , подушки и одеяло бонусом.",18,4,5,2024,0,0,1,False,False,False,False,True,False,0.57,0.07,0.09,0.35,0.0
1,5,1,0,0,0,0,0,"  Пришло всё целое, чистое, очень хорошо упаковано, остались доволны 👌 Матрас не сильно жесткий.",22,5,6,2024,1,0,1,False,False,False,False,True,False,0.06,0.91,0.06,0.02,0.01
0,5,1,0,0,0,0,0,"широкий нет хоть доставка и задержалась, но в общем и целом хороший товар.",19,21,4,2024,0,0,1,False,False,False,False,True,False,0.12,0.66,0.07,0.02,0.0
0,4,1,0,0,0,0,0,не нужно переаорачивать не очень удобная подушки в комплекте полное д..мо,12,9,8,2023,0,0,1,False,False,False,False,False,True,0.05,0.67,0.1,0.15,0.0
1,5,1,0,0,0,0,0,Обалденный комплект дня сна! Идеальный сон обеспечен. Их нет. Рекомендую!,16,26,7,2023,0,2,1,False,False,False,True,False,False,0.2,0.05,0.25,0.32,0.0
1,5,1,0,0,0,0,0,спиться не плохо доставка. сперва прислали наматрасник качество хорошее,18,3,5,2024,0,0,1,False,False,False,True,False,False,0.04,0.11,0.09,0.73,0.0
